household_id,TAZ,income,hhsize,HHT,auto_ownership,num_workers,sample_rate,chunk_id,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,hh_work_auto_savings_ratio,num_under16_not_at_school,num_travel_active,num_travel_active_adults,num_travel_active_preschoolers,num_travel_active_children,num_travel_active_non_preschoolers,participates_in_jtf_model,joint_tour_frequency,num_hh_joint_tours,in_Zone
194747,746,314,4,1,0,1,1,194746,0.314,1,6.01,1.9158310122979874,3,3,2,2,0,1,1,0,0,FALSE,TRUE,FALSE,FALSE,0.89941674,0,4,2,0,2,4,TRUE,1_Disc,1,FALSE
202747,776,91715,2,1,2,2,1,202746,91.715,3,10.44,20.860362516508136,0,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0.7639267,0,2,2,0,0,2,TRUE,1_Disc,1,FALSE
210747,719,118395,3,1,2,2,1,210746,118.395,4,12.86,8.91287473644519,1,3,3,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0.6215416,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
218747,688,62694,3,1,0,2,1,218746,62.694,3,10.44,1.6399582315657555,1,2,2,1,0,1,0,0,0,FALSE,TRUE,TRUE,FALSE,0.6281317,1,0,0,0,0,0,FALSE,0_tours,0,FALSE
226747,844,39293,2,3,2,0,1,226746,39.293,2,8.81,5.477507576798362,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
234747,878,23894,4,2,2,0,1,234746,23.894,1,6.01,6.717053269920533,4,3,2,2,0,1,1,0,0,FALSE,TRUE,TRUE,FALSE,0,1,4,2,0,2,4,TRUE,0_tours,0,FALSE
243587,873,18604,3,3,0,0,1,243586,18.604,1,6.01,4.334502216186196,3,3,3,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,3,3,0,0,3,TRUE,0_tours,0,FALSE
254707,809,162,2,3,0,1,1,254706,0.162,1,6.01,6.315310323077265,1,2,1,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,0.82324994,0,2,1,0,1,2,TRUE,0_tours,0,FALSE
262707,1389,65727,5,1,2,1,1,262706,65.727,3,10.44,17.93078324432804,4,2,2,3,2,2,0,0,2,FALSE,TRUE,TRUE,FALSE,1,0,5,2,2,3,3,TRUE,0_tours,0,FALSE
270707,1571,41629,2,1,2,0,1,270706,41.629,2,8.81,1.9459587596067491,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
278707,1417,81221,3,1,0,3,1,278706,81.221,3,10.44,5.902475193996151,0,3,3,0,0,0,0,0,3,FALSE,TRUE,TRUE,FALSE,1.6155576,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
286707,1397,190207,6,1,3,2,1,286706,190.207,4,12.86,5.641462618380154,4,3,3,3,1,2,0,0,0,FALSE,TRUE,TRUE,FALSE,2,1,5,2,1,3,4,TRUE,1_Main,1,FALSE
294707,1376,0,1,6,0,-8,1,294706,0,1,6.01,1.8931735119835116,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0.99625003,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
302707,204,92073,2,1,1,0,1,302706,92.073,3,10.44,8.046335677939668,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
310707,187,65423,2,1,2,1,1,310706,65.423,3,10.44,14.171287818027388,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.23072167,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
318707,172,115224,2,1,2,0,1,318706,115.224,4,12.86,6.773497630883359,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
326707,260,63402,5,1,2,2,1,326706,63.402,3,10.44,5.547228122026686,3,2,2,3,0,3,0,0,2,FALSE,TRUE,TRUE,FALSE,2,0,5,2,0,3,5,TRUE,1_Disc,1,FALSE
334707,272,200982,2,1,2,1,1,334706,200.982,4,12.86,44.2615259551044,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.26278916,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
342707,278,35682,2,1,0,0,1,342706,35.682,2,8.81,5.4624833310686425,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
350707,1443,63718,4,1,0,1,1,350706,63.718,3,10.44,3.244525300002545,3,2,2,2,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.21437334,1,2,1,0,1,2,TRUE,0_tours,0,FALSE
358707,1425,17497,3,3,4,1,1,358706,17.497,1,6.01,1,2,1,1,2,1,1,0,0,0,FALSE,TRUE,TRUE,FALSE,0.9935833,1,2,1,1,1,1,TRUE,0_tours,0,FALSE
366707,1436,82341,2,3,0,2,1,366706,82.341,3,10.44,25.357207483974424,0,2,1,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.33620667,0,2,1,0,1,2,TRUE,0_tours,0,FALSE
374707,1487,29997,2,3,4,1,1,374706,29.997,1,6.01,9.939881438412922,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
382707,1550,136994,2,1,2,2,1,382706,136.994,4,12.86,10.067296779588764,0,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,1.7674167,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
390707,1537,75432,6,1,2,1,1,390706,75.432,3,10.44,11.414994508173027,5,2,2,4,0,4,0,0,0,FALSE,TRUE,TRUE,FALSE,1,1,6,2,0,4,6,TRUE,1_Disc,1,FALSE
398707,1437,155398,7,1,2,1,1,398706,155.398,4,12.86,16.909696422704346,6,2,2,5,1,5,0,0,1,FALSE,TRUE,FALSE,FALSE,1,2,6,2,0,4,6,TRUE,0_tours,0,FALSE
406707,1701,271724,2,1,0,2,1,406706,271.724,4,12.86,8.907590461698447,0,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0.4820934,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
414707,1744,411188,5,1,4,2,1,414706,411.188,4,12.86,6.75837290619137,3,4,3,2,0,1,1,1,0,FALSE,TRUE,TRUE,FALSE,0.9216267,0,5,3,0,2,5,TRUE,0_tours,0,FALSE
422707,1756,138408,5,1,4,3,1,422706,138.408,4,12.86,4.784808197590323,2,5,5,0,0,0,0,1,2,FALSE,TRUE,TRUE,FALSE,3.11132,0,4,4,0,0,4,TRUE,0_tours,0,FALSE
430707,1754,0,1,4,1,-8,1,430706,0,1,6.01,1.2408055470598736,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
438707,1740,115277,2,1,2,2,1,438706,115.277,4,12.86,11.949066000056037,0,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,1.7792499,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
446707,1646,44921,2,2,2,0,1,446706,44.921,2,8.81,1.2024476913536795,2,2,1,1,0,0,1,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,1,0,1,2,TRUE,0_tours,0,FALSE
454707,1666,39057,4,1,0,3,1,454706,39.057,2,8.81,13.23770093437129,1,4,4,0,0,0,0,2,0,FALSE,TRUE,FALSE,FALSE,1.419225,0,4,4,0,0,4,TRUE,0_tours,0,FALSE
462707,1634,387978,2,1,0,2,1,462706,387.978,4,12.86,20.239894926582775,0,2,2,0,0,0,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.27011833,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
470707,1672,63718,2,3,0,1,1,470706,63.718,3,10.44,9.139408165547183,1,2,2,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,-0.3785075,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
478707,1685,55615,4,1,3,1,1,478706,55.615,2,8.81,20.335292923231375,3,3,2,2,0,1,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.132175,0,4,2,0,2,4,TRUE,0_tours,0,FALSE
486707,2782,98353,3,1,0,2,1,486706,98.353,3,10.44,4.9732382983792895,1,3,3,0,0,0,0,1,2,FALSE,TRUE,TRUE,FALSE,3,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
494707,1887,44492,2,1,0,2,1,494706,44.492,2,8.81,3.76999235335268,0,2,2,0,0,0,0,2,0,FALSE,TRUE,TRUE,FALSE,2,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
502707,2041,61123,2,1,2,2,1,502706,61.123,3,10.44,20.8082468735489,0,2,2,0,0,0,0,2,0,FALSE,TRUE,TRUE,FALSE,2,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
510707,1999,96338,5,2,3,3,1,510706,96.338,3,10.44,4.7385971849517965,2,5,5,0,0,0,0,4,0,FALSE,TRUE,TRUE,FALSE,4.672167,0,5,5,0,0,5,TRUE,0_tours,0,FALSE
518707,2808,109745,4,1,4,3,1,518706,109.745,4,12.86,11.791108742082423,1,4,4,0,0,0,0,2,0,FALSE,TRUE,TRUE,FALSE,4,0,4,4,0,0,4,TRUE,0_tours,0,FALSE
526707,2842,0,1,6,1,-8,1,526706,0,1,6.01,9.56337093250009,9,1,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
534707,337,25482,3,2,2,1,1,534706,25.482,1,6.01,1.8745862918123741,2,3,3,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,-0.047548335,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
542707,353,18054,2,2,0,0,1,542706,18.054,1,6.01,1,2,2,2,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
550707,412,48915,5,1,2,2,1,550706,48.915,2,8.81,17.69097812868614,3,3,2,3,0,2,1,0,0,FALSE,TRUE,TRUE,FALSE,-0.14483501,0,5,2,0,3,5,TRUE,0_tours,0,FALSE
558707,389,81250,4,3,3,2,1,558706,81.25,3,10.44,6.013986077492584,2,3,2,2,0,1,1,0,0,FALSE,TRUE,TRUE,FALSE,0.90609,0,4,2,0,2,4,TRUE,0_tours,0,FALSE
566707,406,94277,2,1,2,1,1,566706,94.277,3,10.44,24.395381493772245,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.08895334,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
574707,2137,47789,3,1,1,1,1,574706,47.789,2,8.81,9.348441287283002,2,3,3,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,1,0,3,3,0,0,3,TRUE,0_tours,0,FALSE
582707,2172,0,1,6,0,-8,1,582706,0,1,6.01,2.820754323998566,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0.19766667,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
590707,2290,78224,4,1,2,1,1,590706,78.224,3,10.44,12.659779750190784,3,2,2,2,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,0.4668333,0,4,2,0,2,4,TRUE,0_tours,0,FALSE
598707,2277,78724,5,1,2,1,1,598706,78.724,3,10.44,12.749368503779998,4,2,2,3,1,2,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.07731333,0,5,2,1,3,4,TRUE,0_tours,0,FALSE
606707,2318,34659,2,1,2,0,1,606706,34.659,2,8.81,2.8662105627711796,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
614707,2332,114762,4,1,2,1,1,614706,114.762,4,12.86,12.95077044017756,3,2,2,2,2,0,0,0,2,FALSE,TRUE,FALSE,FALSE,1,1,4,2,2,2,2,TRUE,0_tours,0,FALSE
622707,2260,43784,2,1,0,2,1,622706,43.784,2,8.81,5.017665340790064,0,2,2,0,0,0,0,2,0,FALSE,TRUE,FALSE,FALSE,-0.10807334,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
630707,2048,173502,5,1,3,2,1,630706,173.502,4,12.86,17.797109991674517,3,2,2,3,1,2,0,0,0,FALSE,TRUE,TRUE,FALSE,2,0,5,2,1,3,4,TRUE,0_tours,0,FALSE
638707,2497,111507,7,1,2,1,1,638706,111.507,4,12.86,19.015885810904507,6,2,2,5,1,4,0,0,0,FALSE,TRUE,TRUE,FALSE,0.8960833,0,7,2,1,5,6,TRUE,0_tours,0,FALSE
646707,2593,111231,5,1,0,1,1,646706,111.231,4,12.86,19.535604636861667,4,2,2,3,0,3,0,0,2,FALSE,TRUE,FALSE,FALSE,-0.14898166,0,4,1,0,3,4,TRUE,0_tours,0,FALSE
654707,2069,0,1,6,1,-8,1,654706,0,1,6.01,3.027484581176943,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,FALSE,0_tours,0,FALSE
662707,2047,121343,7,1,2,1,1,662706,121.343,4,12.86,6.308051215031197,6,2,2,5,2,4,0,0,0,FALSE,TRUE,TRUE,FALSE,1,2,6,2,1,4,5,TRUE,0_tours,0,FALSE
670707,2551,106197,4,1,2,2,1,670706,106.197,4,12.86,13.748118240053005,2,2,2,2,2,0,0,0,2,FALSE,TRUE,TRUE,FALSE,1.8331667,2,4,2,2,2,2,TRUE,0_tours,0,FALSE
678707,2729,36024,2,1,2,0,1,678706,36.024,2,8.81,6.3551668162773485,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
686707,2351,35509,5,1,0,1,1,686706,35.509,2,8.81,3.0882233459315684,4,4,3,2,0,1,1,1,0,FALSE,TRUE,TRUE,FALSE,1,1,2,1,0,1,2,TRUE,0_tours,0,FALSE
694707,2373,669,6,3,0,1,1,694706,0.669,1,6.01,3.683545524644314,5,6,6,0,0,0,0,6,0,FALSE,TRUE,FALSE,FALSE,0.86973,0,5,5,0,0,5,TRUE,0_tours,0,FALSE
702707,2387,48691,2,1,0,0,1,702706,48.691,2,8.81,2.731803759735581,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
710707,2405,240,2,1,0,1,1,710706,0.24,1,6.01,1.3014579802178898,1,2,2,0,0,0,0,2,0,FALSE,TRUE,FALSE,FALSE,-0.13902,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
718707,545,47364,2,1,2,2,1,718706,47.364,2,8.81,16.33572454226115,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,2,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
726707,425,206,3,1,2,1,1,726706,0.206,1,6.01,3.81891115561529,2,3,2,1,0,0,1,0,0,FALSE,TRUE,TRUE,FALSE,-0.17101167,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
734707,449,28886,2,1,2,0,1,734706,28.886,1,6.01,15.299693671884455,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
742707,489,45989,3,1,2,1,1,742706,45.989,2,8.81,6.278696571351547,2,3,3,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,-0.28671834,0,3,3,0,0,3,TRUE,0_tours,0,FALSE
750707,447,114264,4,1,4,3,1,750706,114.264,4,12.86,3.442703611953268,1,4,4,0,0,0,0,1,1,FALSE,TRUE,TRUE,FALSE,1.605595,0,4,4,0,0,4,TRUE,1_Disc,1,FALSE
758707,497,61288,2,1,0,2,1,758706,61.288,3,10.44,12.1319572627356,0,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.75367665,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
766707,517,131455,2,1,1,1,1,766706,131.455,4,12.86,14.6136905624906,1,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,1,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
774707,526,80693,6,1,3,2,1,774706,80.693,3,10.44,25.803356572552275,4,2,2,4,2,3,0,0,0,FALSE,TRUE,TRUE,FALSE,2,1,4,1,1,3,3,TRUE,0_tours,0,FALSE
782707,537,63299,2,1,0,0,1,782706,63.299,3,10.44,6.410334083250079,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
790707,540,0,1,4,1,-8,1,790706,0,1,6.01,4.588731873232391,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
798707,564,129188,4,1,3,3,1,798706,129.188,4,12.86,9.19773986672022,1,4,4,0,0,0,0,1,1,FALSE,TRUE,TRUE,FALSE,1.2378533,0,4,4,0,0,4,TRUE,0_tours,0,FALSE
806707,588,327087,6,1,2,1,1,806706,327.087,4,12.86,25.188331132086077,5,2,2,4,3,2,0,0,2,FALSE,TRUE,FALSE,FALSE,-0.237915,1,6,2,3,4,3,TRUE,0_tours,0,FALSE
814707,641,0,1,4,1,-8,1,814706,0,1,6.01,5.558346730596319,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,-0.06736333,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
822707,628,96761,2,1,0,2,1,822706,96.761,3,10.44,13.084399539312237,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0.91128665,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
830707,639,76462,4,1,0,1,1,830706,76.462,3,10.44,15.594357237589392,3,2,2,2,2,1,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.067395,0,4,2,2,2,2,TRUE,0_tours,0,FALSE
2188,42,132606,4,1,2,2,1,2187,132.606,4,12.86,15.445778619769396,2,4,3,1,0,0,1,0,0,FALSE,TRUE,TRUE,FALSE,-0.09577833,0,4,3,0,1,4,TRUE,0_tours,0,FALSE
10188,92,0,1,4,1,-8,1,10187,0,1,6.01,1.3798954261535512,9,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,-0.21997666,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
19780,1043,42683,2,2,2,1,1,19779,42.683,2,8.81,3.142117911820081,1,2,2,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,-0.11586166,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
27780,1082,36582,2,2,0,1,1,27779,36.582,2,8.81,4.299396795809623,1,2,2,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,-0.17142749,0,0,0,0,0,0,FALSE,0_tours,0,FALSE
35780,1076,196676,3,1,2,2,1,35779,196.676,4,12.86,5.525430375684662,1,3,2,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.412265,0,3,2,0,1,3,TRUE,0_tours,0,FALSE
48916,1118,35537,4,1,0,1,1,48915,35.537,2,8.81,2.2136724915850436,3,3,2,2,1,0,1,0,1,FALSE,TRUE,FALSE,FALSE,-0.12872835,1,2,1,0,1,2,TRUE,0_tours,0,FALSE
56916,1123,701,2,3,0,1,1,56915,0.701,1,6.01,1,1,1,1,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,-0.12944166,0,2,1,0,1,2,TRUE,0_tours,0,FALSE
64916,1106,385394,2,1,0,2,1,64915,385.394,4,12.86,6.055125631232024,0,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0.66829,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
75404,1048,22644,2,1,1,0,1,75403,22.644,1,6.01,4.524694755640852,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,2,2,0,0,2,TRUE,1_Disc,1,FALSE
83404,1202,15573,2,2,2,0,1,83403,15.573,1,6.01,8.112379888834695,2,2,2,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
92156,826,69028,3,1,2,2,1,92155,69.028,3,10.44,4.714360342671131,1,2,2,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,-0.511535,0,3,2,0,1,3,TRUE,0_tours,0,FALSE
100156,819,42479,4,1,0,1,1,100155,42.479,2,8.81,4.035819997558831,3,2,2,2,2,0,0,2,0,FALSE,TRUE,FALSE,FALSE,0.81991166,0,4,2,2,2,2,TRUE,0_tours,0,FALSE
108156,888,39436,5,1,2,1,1,108155,39.436,2,8.81,10.504091876553561,4,2,2,3,3,1,0,0,2,FALSE,TRUE,FALSE,FALSE,1,1,5,2,3,3,2,TRUE,1_Main,1,FALSE
116156,893,71794,2,1,0,2,1,116155,71.794,3,10.44,36.49262305360794,0,2,2,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,-0.33322665,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
126140,1256,25912,2,1,0,2,1,126139,25.912,1,6.01,20.883463861033093,0,2,2,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,0.48005497,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
134140,1276,0,1,6,1,-8,1,134139,0,1,6.01,4.08914127803763,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,-0.3334708,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
142140,1292,90131,3,2,2,1,1,142139,90.131,3,10.44,11.166645968315995,2,3,3,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,-0.282865,0,3,3,0,0,3,TRUE,0_tours,0,FALSE
150140,1315,111887,4,1,3,2,1,150139,111.887,4,12.86,2.7163413504268723,2,3,3,1,0,1,0,1,0,FALSE,TRUE,TRUE,FALSE,0.86653334,0,4,3,0,1,4,TRUE,0_tours,0,FALSE
158140,1322,131455,4,2,4,1,1,158139,131.455,4,12.86,27.930753941454405,3,4,4,0,0,0,0,2,0,FALSE,TRUE,TRUE,FALSE,0.7359216,0,4,4,0,0,4,TRUE,0_tours,0,FALSE
166140,1208,53047,4,3,0,0,1,166139,53.047,2,8.81,4.870609402230507,4,3,2,2,0,1,1,1,0,FALSE,TRUE,FALSE,FALSE,0,1,4,2,0,2,4,TRUE,0_tours,0,FALSE
174140,1294,49649,8,1,2,2,1,174139,49.649,2,8.81,7.188760718694877,6,4,3,5,3,1,1,0,1,FALSE,TRUE,FALSE,FALSE,-0.16327,2,6,3,1,3,5,TRUE,0_tours,0,FALSE
182140,1227,0,1,4,1,-8,1,182139,0,1,6.01,3.6497906837567013,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
190140,1174,54036,2,1,3,0,1,190139,54.036,2,8.81,1.545187935465939,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,1_Shop,1,FALSE
198140,753,17923,2,3,2,0,1,198139,17.923,1,6.01,12.129925241685807,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
206140,704,85449,3,2,2,3,1,206139,85.449,3,10.44,12.98909934537168,0,3,1,2,0,0,2,0,0,FALSE,TRUE,TRUE,FALSE,0.3812475,0,3,1,0,2,3,TRUE,0_tours,0,FALSE
214140,696,48811,5,3,3,2,1,214139,48.811,2,8.81,20.17914185270799,3,5,4,1,0,0,1,1,2,FALSE,TRUE,TRUE,FALSE,0.43703416,0,5,4,0,1,5,TRUE,0_tours,0,FALSE
222140,1347,12432,4,3,1,0,1,222139,12.432,1,6.01,2.316786889556354,4,1,1,3,1,2,0,0,1,FALSE,TRUE,TRUE,FALSE,0,0,4,1,1,3,3,TRUE,0_tours,0,FALSE
230140,848,97203,3,1,2,2,1,230139,97.203,3,10.44,7.165479262916748,1,3,2,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,0.74694836,0,3,2,0,1,3,TRUE,0_tours,0,FALSE
238980,931,162,2,3,0,1,1,238979,0.162,1,6.01,46.55449844779188,1,2,1,1,0,0,1,0,0,FALSE,TRUE,TRUE,FALSE,-0.38056833,0,2,1,0,1,2,TRUE,0_tours,0,FALSE
248980,900,73077,6,1,2,3,1,248979,73.077,3,10.44,4.144671323369495,3,4,3,3,0,2,1,1,0,FALSE,TRUE,TRUE,FALSE,-0.6260217,2,2,1,0,1,2,TRUE,0_tours,0,FALSE
258108,1450,38425,2,1,2,1,1,258107,38.425,2,8.81,2.1866285754038235,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
266108,1403,65842,2,1,1,2,1,266107,65.842,3,10.44,4.076352884100343,0,2,2,0,0,0,0,2,0,FALSE,TRUE,TRUE,FALSE,2,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
274108,1415,63718,4,2,0,1,1,274107,63.718,3,10.44,4.732359519358882,3,1,1,3,0,3,0,0,0,FALSE,TRUE,TRUE,FALSE,1,2,3,1,0,2,3,TRUE,0_tours,0,FALSE
282108,1355,74338,4,1,2,1,1,282107,74.338,3,10.44,8.745619525036773,3,2,2,2,2,0,0,0,1,FALSE,TRUE,TRUE,FALSE,1,1,4,2,2,2,2,TRUE,0_tours,0,FALSE
290108,1411,51799,2,1,3,1,1,290107,51.799,2,8.81,2.541433255637961,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
298108,1523,179587,2,1,2,0,1,298107,179.587,4,12.86,8.880798672353347,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
306108,209,0,1,4,1,-8,1,306107,0,1,6.01,9.639134274797378,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
314108,191,80807,2,1,2,2,1,314107,80.807,3,10.44,17.60441141163238,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1.8136666,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
322108,208,53391,4,3,2,2,1,322107,53.391,2,8.81,28.803656565658134,2,3,3,1,1,1,0,2,1,FALSE,TRUE,TRUE,FALSE,0.31881338,0,4,3,1,1,3,TRUE,0_tours,0,FALSE
330108,270,122485,2,1,3,1,1,330107,122.485,4,12.86,1,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0.55133337,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
338108,283,162482,2,1,2,2,1,338107,162.482,4,12.86,4.953206219421788,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.78799,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
346108,291,0,1,6,1,-8,1,346107,0,1,6.01,15.918772459883554,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0,FALSE
354108,1603,77010,2,1,2,2,1,354107,77.01,3,10.44,9.23634431089564,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,2,0,2,2,0,0,2,TRUE,0_tours,0,FALSE
